countryiso3,date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
RWA,2022-05-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,250.0,0.25
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,416.67,0.41
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,183.33,0.18
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,350.0,0.35
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1200.0,1.19
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,483.33,0.48
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2566.67,2.54
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,2900.0,2.87
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,2000.0,1.98
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2466.67,2.44
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,276.67,0.27
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,166.67,0.16
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,400.0,0.4
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,150.0,0.15
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,350.0,0.35
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,500.0,0.49
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3000.0,2.97
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,2000.0,1.98
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,300.0,0.3
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,150.0,0.15
RWA,2022-05-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-05-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,500.0,0.49
RWA,2022-05-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,600.0,0.59
RWA,2022-05-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1800.0,1.78
RWA,2022-05-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,325.0,0.32
RWA,2022-05-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1500.0,1.48
RWA,2022-05-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2200.0,2.18
RWA,2022-05-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,2200.0,2.18
RWA,2022-05-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2350.0,2.33
RWA,2022-05-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,400.0,0.4
RWA,2022-05-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-05-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,600.0,0.59
RWA,2022-05-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2300.0,2.28
RWA,2022-05-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1500.0,1.48
RWA,2022-05-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2200.0,2.18
RWA,2022-05-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,230.0,0.23
RWA,2022-06-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,225.0,0.22
RWA,2022-06-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,466.67,0.46
RWA,2022-06-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-06-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,325.0,0.32
RWA,2022-06-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,400.0,0.39
RWA,2022-06-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2766.67,2.73
RWA,2022-06-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,3100.0,3.06
RWA,2022-06-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1533.33,1.51
RWA,2022-06-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,oil and fats,Oil (palm),62,L,actual,Retail,RWF,1750.0,1.73
RWA,2022-06-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,240.0,0.24
RWA,2022-06-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,110.0,0.11
RWA,2022-06-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,400.0,0.39
RWA,2022-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,240.0,0.24
RWA,2022-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,350.0,0.35
RWA,2022-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,400.0,0.39
RWA,2022-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2600.0,2.57
RWA,2022-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1600.0,1.58
RWA,2022-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,oil and fats,Oil (palm),62,L,actual,Retail,RWF,3300.0,3.26
RWA,2022-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,235.0,0.23
RWA,2022-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,125.0,0.12
RWA,2022-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,416.67,0.41
RWA,2022-06-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-06-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,500.0,0.49
RWA,2022-06-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Maize,51,KG,actual,Retail,RWF,450.0,0.44
RWA,2022-06-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,700.0,0.69
RWA,2022-06-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-06-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,350.0,0.35
RWA,2022-06-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,1000.0,0.99
RWA,2022-06-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,"Rice (long grain, high quality, local)",379,KG,actual,Retail,RWF,1200.0,1.18
RWA,2022-06-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,500.0,0.49
RWA,2022-06-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2800.0,2.76
RWA,2022-06-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,3500.0,3.46
RWA,2022-06-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,miscellaneous food,Salt,185,KG,actual,Retail,RWF,400.0,0.39
RWA,2022-06-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1500.0,1.48
RWA,2022-06-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,oil and fats,Oil,137,L,actual,Retail,RWF,3400.0,3.36
RWA,2022-06-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2600.0,2.57
RWA,2022-06-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,400.0,0.39
RWA,2022-06-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,250.0,0.25
RWA,2022-06-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-06-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-06-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,500.0,0.49
RWA,2022-06-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-06-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,350.0,0.35
RWA,2022-06-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,500.0,0.49
RWA,2022-06-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2800.0,2.76
RWA,2022-06-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,3500.0,3.46
RWA,2022-06-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1500.0,1.48
RWA,2022-06-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2800.0,2.76
RWA,2022-06-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,300.0,0.3
RWA,2022-06-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-06-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,100.0,0.099
RWA,2022-06-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-06-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,500.0,0.49
RWA,2022-06-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-06-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,350.0,0.35
RWA,2022-06-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,450.0,0.44
RWA,2022-06-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2700.0,2.67
RWA,2022-06-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,3500.0,3.46
RWA,2022-06-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1500.0,1.48
RWA,2022-06-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,oil and fats,Oil (palm),62,L,actual,Retail,RWF,3200.0,3.16
RWA,2022-06-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-06-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-06-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-06-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,177.5,0.18
RWA,2022-06-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,458.33,0.45
RWA,2022-06-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,185.0,0.18
RWA,2022-06-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,346.67,0.34
RWA,2022-06-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,482.0,0.48
RWA,2022-06-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2350.0,2.32
RWA,2022-06-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,3000.0,2.96
RWA,2022-06-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1516.67,1.5
RWA,2022-06-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2700.0,2.67
RWA,2022-06-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,275.0,0.27
RWA,2022-06-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,145.0,0.14
RWA,2022-06-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,550.0,0.54
RWA,2022-06-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,350.0,0.35
RWA,2022-06-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,625.0,0.62
RWA,2022-06-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2500.0,2.47
RWA,2022-06-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1566.67,1.55
RWA,2022-06-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2400.0,2.37
RWA,2022-06-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,483.33,0.48
RWA,2022-06-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,150.0,0.15
RWA,2022-06-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,366.67,0.36
RWA,2022-06-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,600.0,0.59
RWA,2022-06-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2800.0,2.76
RWA,2022-06-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1200.0,1.18
RWA,2022-06-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2500.0,2.47
RWA,2022-06-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,300.0,0.3
RWA,2022-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,500.0,0.49
RWA,2022-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,150.0,0.15
RWA,2022-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,350.0,0.35
RWA,2022-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1200.0,1.18
RWA,2022-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,500.0,0.49
RWA,2022-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2600.0,2.57
RWA,2022-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,3000.0,2.96
RWA,2022-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1500.0,1.48
RWA,2022-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2200.0,2.17
RWA,2022-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,350.0,0.35
RWA,2022-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,150.0,0.15
RWA,2022-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,450.0,0.44
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,150.0,0.15
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,325.0,0.32
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1300.0,1.28
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,550.0,0.54
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2700.0,2.67
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,3000.0,2.96
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1550.0,1.53
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2900.0,2.86
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,310.0,0.31
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,125.0,0.12
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,400.0,0.39
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,150.0,0.15
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,550.0,0.54
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2500.0,2.47
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1700.0,1.68
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,300.0,0.3
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,150.0,0.15
RWA,2022-06-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,200.0,0.2
RWA,2022-06-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Maize,51,KG,actual,Retail,RWF,416.67,0.41
RWA,2022-06-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,700.0,0.69
RWA,2022-06-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,350.0,0.35
RWA,2022-06-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,1000.0,0.99
RWA,2022-06-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,"Rice (long grain, high quality, local)",379,KG,actual,Retail,RWF,1200.0,1.18
