date,location,lat,lon,temp_celsius,precipitation_mm,soil_moisture
2025-12-17,Western Province,-2.15,29.35,21.85,5.82,0.57
2025-12-18,Western Province,-2.15,29.35,21.42,2.28,0.58
2025-12-19,Western Province,-2.15,29.35,21.07,4.8,0.58
2025-12-20,Western Province,-2.15,29.35,21.44,8.66,0.58
2025-12-21,Western Province,-2.15,29.35,22.11,2.51,0.58
2025-12-22,Western Province,-2.15,29.35,21.39,6.19,0.58
2025-12-23,Western Province,-2.15,29.35,21.24,1.81,0.59
2025-12-24,Western Province,-2.15,29.35,21.7,1.32,0.59
2025-12-25,Western Province,-2.15,29.35,22.27,2.43,0.59
2025-12-26,Western Province,-2.15,29.35,22.55,1.33,0.58
2025-12-27,Western Province,-2.15,29.35,20.4,15.88,0.59
2025-12-28,Western Province,-2.15,29.35,18.64,47.26,0.61
2025-12-29,Western Province,-2.15,29.35,19.15,7.9,0.63
2025-12-30,Western Province,-2.15,29.35,18.64,6.36,0.63
2025-12-31,Western Province,-2.15,29.35,19.7,9.47,0.64
2026-01-01,Western Province,-2.15,29.35,21.33,17.65,0.65
2026-01-02,Western Province,-2.15,29.35,21.69,1.79,0.65
2026-01-03,Western Province,-2.15,29.35,21.92,3.37,0.65
2026-01-04,Western Province,-2.15,29.35,21.46,15.82,0.65
2026-01-05,Western Province,-2.15,29.35,20.99,30.57,0.66
2026-01-06,Western Province,-2.15,29.35,20.71,15.18,0.67
2026-01-07,Western Province,-2.15,29.35,20.76,11.74,0.68
2026-01-08,Western Province,-2.15,29.35,20.39,4.29,0.68
2026-01-09,Western Province,-2.15,29.35,20.76,1.03,0.68
2026-01-10,Western Province,-2.15,29.35,20.14,2.26,0.68
2026-01-11,Western Province,-2.15,29.35,20.05,2.65,0.68
2026-01-12,Western Province,-2.15,29.35,20.85,2.17,0.68
2026-01-13,Western Province,-2.15,29.35,20.53,4.81,0.68
2026-01-14,Western Province,-2.15,29.35,21.63,0.12,0.67
2026-01-15,Western Province,-2.15,29.35,21.9,0.04,0.67
2026-01-16,Western Province,-2.15,29.35,22.28,0.0,0.67
2026-01-17,Western Province,-2.15,29.35,21.76,0.71,0.66
2026-01-18,Western Province,-2.15,29.35,21.49,1.18,0.66
2026-01-19,Western Province,-2.15,29.35,21.53,1.67,0.66
2026-01-20,Western Province,-2.15,29.35,21.57,0.47,0.66
2026-01-21,Western Province,-2.15,29.35,22.51,0.52,0.65
2026-01-22,Western Province,-2.15,29.35,21.96,2.38,0.65
2026-01-23,Western Province,-2.15,29.35,22.64,0.3,0.65
2026-01-24,Western Province,-2.15,29.35,23.07,0.09,0.65
2026-01-25,Western Province,-2.15,29.35,23.87,0.87,0.64
2026-01-26,Western Province,-2.15,29.35,22.73,0.98,0.64
2026-01-27,Western Province,-2.15,29.35,22.65,3.5,0.64
2026-01-28,Western Province,-2.15,29.35,21.55,17.26,0.64
2026-01-29,Western Province,-2.15,29.35,21.36,29.82,0.66
2026-01-30,Western Province,-2.15,29.35,21.37,2.95,0.66
2026-01-31,Western Province,-2.15,29.35,20.84,4.01,0.66
2026-02-01,Western Province,-2.15,29.35,20.02,3.9,0.66
2026-02-02,Western Province,-2.15,29.35,20.45,1.3,0.66
2026-02-03,Western Province,-2.15,29.35,20.22,1.56,0.66
2026-02-04,Western Province,-2.15,29.35,21.8,0.39,0.66
2026-02-05,Western Province,-2.15,29.35,21.67,1.31,0.66
2026-02-06,Western Province,-2.15,29.35,20.41,3.86,0.66
2026-02-07,Western Province,-2.15,29.35,20.25,3.26,0.66
2026-02-08,Western Province,-2.15,29.35,20.26,2.11,0.66
2026-02-09,Western Province,-2.15,29.35,19.84,7.87,0.66
2026-02-10,Western Province,-2.15,29.35,19.08,6.83,0.66
2026-02-11,Western Province,-2.15,29.35,20.41,1.4,0.66
2026-02-12,Western Province,-2.15,29.35,21.5,1.14,0.66
2026-02-13,Western Province,-2.15,29.35,20.98,3.05,0.66
2026-02-14,Western Province,-2.15,29.35,20.43,3.59,0.66
2026-02-15,Western Province,-2.15,29.35,20.98,1.23,0.66
2026-02-16,Western Province,-2.15,29.35,20.4,3.42,0.66
2026-02-17,Western Province,-2.15,29.35,19.96,4.63,0.66
2026-02-18,Western Province,-2.15,29.35,20.12,5.65,0.66
2026-02-19,Western Province,-2.15,29.35,18.83,7.19,0.66
2026-02-20,Western Province,-2.15,29.35,20.05,5.09,0.66
2026-02-21,Western Province,-2.15,29.35,20.52,22.34,0.67
2026-02-22,Western Province,-2.15,29.35,19.0,4.82,0.68
2026-02-23,Western Province,-2.15,29.35,18.92,0.77,0.68
2026-02-24,Western Province,-2.15,29.35,20.39,0.3,0.68
2026-02-25,Western Province,-2.15,29.35,20.69,2.07,0.67
2026-02-26,Western Province,-2.15,29.35,20.79,9.22,0.68
2026-02-27,Western Province,-2.15,29.35,21.37,1.01,0.68
2026-02-28,Western Province,-2.15,29.35,20.84,3.69,0.67
2026-03-01,Western Province,-2.15,29.35,20.58,2.12,0.67
2026-03-02,Western Province,-2.15,29.35,20.57,2.23,0.67
2026-03-03,Western Province,-2.15,29.35,20.75,5.01,0.67
2026-03-04,Western Province,-2.15,29.35,19.31,11.93,0.68
2026-03-05,Western Province,-2.15,29.35,20.38,7.46,0.68
2026-03-06,Western Province,-2.15,29.35,20.52,14.44,0.69
2026-03-07,Western Province,-2.15,29.35,20.8,1.01,0.69
2026-03-08,Western Province,-2.15,29.35,20.57,1.77,0.69
2026-03-09,Western Province,-2.15,29.35,21.1,2.22,0.69
2026-03-10,Western Province,-2.15,29.35,21.13,4.32,0.69
2026-03-11,Western Province,-2.15,29.35,20.4,4.79,0.69
2026-03-12,Western Province,-2.15,29.35,20.78,3.95,0.69
2026-03-13,Western Province,-2.15,29.35,21.28,7.85,0.69
2026-03-14,Western Province,-2.15,29.35,21.16,2.37,0.69
2026-03-15,Western Province,-2.15,29.35,21.97,8.15,0.69
2026-03-16,Western Province,-2.15,29.35,21.99,0.58,0.69
2026-03-17,Western Province,-2.15,29.35,22.65,2.41,0.69
2026-03-18,Western Province,-2.15,29.35,21.6,13.51,0.69
2026-03-19,Western Province,-2.15,29.35,20.13,19.58,0.71
2026-03-20,Western Province,-2.15,29.35,20.2,1.35,0.71
2026-03-21,Western Province,-2.15,29.35,19.84,4.44,0.71
2026-03-22,Western Province,-2.15,29.35,19.89,14.32,0.71
2026-03-23,Western Province,-2.15,29.35,20.01,8.63,0.72
2026-03-24,Western Province,-2.15,29.35,20.14,18.66,0.72
2026-03-25,Western Province,-2.15,29.35,19.12,6.83,0.73
2026-03-26,Western Province,-2.15,29.35,19.54,1.93,0.73
2026-03-27,Western Province,-2.15,29.35,19.51,0.83,0.73
2026-03-28,Western Province,-2.15,29.35,19.46,2.88,0.72
2026-03-29,Western Province,-2.15,29.35,20.6,1.69,0.72
2026-03-30,Western Province,-2.15,29.35,21.06,0.9,0.72
2026-03-31,Western Province,-2.15,29.35,20.65,0.56,0.72
2026-04-01,Western Province,-2.15,29.35,20.36,0.38,0.71
2026-04-02,Western Province,-2.15,29.35,20.65,0.26,0.71
2026-04-03,Western Province,-2.15,29.35,21.46,0.86,0.71
2026-04-04,Western Province,-2.15,29.35,21.46,1.36,0.7
2026-04-05,Western Province,-2.15,29.35,20.73,2.58,0.7
2026-04-06,Western Province,-2.15,29.35,20.61,0.24,0.7
2026-04-07,Western Province,-2.15,29.35,20.12,1.17,0.7
2026-04-08,Western Province,-2.15,29.35,20.31,0.52,0.7
2026-04-09,Western Province,-2.15,29.35,20.32,0.48,0.69
2026-04-10,Western Province,-2.15,29.35,19.72,1.47,0.69
2026-04-11,Western Province,-2.15,29.35,20.47,1.48,0.69
2026-04-12,Western Province,-2.15,29.35,20.1,2.38,0.69
2026-04-13,Western Province,-2.15,29.35,20.06,2.06,0.69
2026-04-14,Western Province,-2.15,29.35,19.49,1.34,0.68
2026-04-15,Western Province,-2.15,29.35,20.11,2.81,0.68
2026-04-16,Western Province,-2.15,29.35,20.32,2.22,0.68
2026-04-17,Western Province,-2.15,29.35,20.4,14.87,0.69
2026-04-18,Western Province,-2.15,29.35,19.58,3.23,0.69
2026-04-19,Western Province,-2.15,29.35,20.35,0.76,0.69
2026-04-20,Western Province,-2.15,29.35,20.47,3.12,0.69
2026-04-21,Western Province,-2.15,29.35,20.2,2.54,0.69
2026-04-22,Western Province,-2.15,29.35,20.85,0.17,0.68
2026-04-23,Western Province,-2.15,29.35,20.38,1.24,0.68
2026-04-24,Western Province,-2.15,29.35,20.21,0.25,0.68
2026-04-25,Western Province,-2.15,29.35,19.98,0.7,0.68
2026-04-26,Western Province,-2.15,29.35,19.86,2.21,0.68
2026-04-27,Western Province,-2.15,29.35,19.91,3.86,0.67
2026-04-28,Western Province,-2.15,29.35,19.67,10.24,0.68
2026-04-29,Western Province,-2.15,29.35,19.59,3.13,0.68
2026-04-30,Western Province,-2.15,29.35,20.34,6.63,0.68
2026-05-01,Western Province,-2.15,29.35,18.86,8.31,0.69
2026-05-02,Western Province,-2.15,29.35,19.22,12.95,0.69
2026-05-03,Western Province,-2.15,29.35,19.82,0.76,0.69
2026-05-04,Western Province,-2.15,29.35,20.14,0.8,0.69
2026-05-05,Western Province,-2.15,29.35,20.35,8.58,0.69
2026-05-06,Western Province,-2.15,29.35,21.31,5.21,0.69
2026-05-07,Western Province,-2.15,29.35,19.95,7.0,0.69
2026-05-08,Western Province,-2.15,29.35,20.1,3.37,0.7
2026-05-09,Western Province,-2.15,29.35,20.09,2.25,0.7
2026-05-10,Western Province,-2.15,29.35,19.93,16.36,0.71
2026-05-11,Western Province,-2.15,29.35,19.88,0.09,0.71
2026-05-12,Western Province,-2.15,29.35,19.88,0.0,0.7
2026-05-13,Western Province,-2.15,29.35,21.26,0.02,0.7
2026-05-14,Western Province,-2.15,29.35,20.44,0.65,0.69
2026-05-15,Western Province,-2.15,29.35,20.35,0.34,0.69
2026-05-16,Western Province,-2.15,29.35,20.05,0.95,0.69
2026-05-17,Western Province,-2.15,29.35,20.07,0.66,0.69
2026-05-18,Western Province,-2.15,29.35,19.73,1.06,0.68
2026-05-19,Western Province,-2.15,29.35,19.86,1.33,0.68
2026-05-20,Western Province,-2.15,29.35,19.95,1.15,0.68
2026-05-21,Western Province,-2.15,29.35,19.81,1.46,0.68
2026-05-22,Western Province,-2.15,29.35,20.61,0.72,0.68
2026-05-23,Western Province,-2.15,29.35,20.49,4.88,0.68
2026-05-24,Western Province,-2.15,29.35,20.05,2.34,0.68
2026-05-25,Western Province,-2.15,29.35,20.29,0.85,0.67
2026-05-26,Western Province,-2.15,29.35,20.02,0.26,0.67
2026-05-27,Western Province,-2.15,29.35,20.15,0.22,0.67
2026-05-28,Western Province,-2.15,29.35,19.96,0.23,0.67
2026-05-29,Western Province,-2.15,29.35,20.33,0.12,0.66
2026-05-30,Western Province,-2.15,29.35,20.13,0.1,0.66
2026-05-31,Western Province,-2.15,29.35,20.33,0.13,0.66
2026-06-01,Western Province,-2.15,29.35,19.61,0.15,0.66
2026-06-02,Western Province,-2.15,29.35,19.76,0.1,0.65
2026-06-03,Western Province,-2.15,29.35,20.47,0.12,0.65
2026-06-04,Western Province,-2.15,29.35,20.75,0.07,0.65
2026-06-05,Western Province,-2.15,29.35,20.79,0.45,0.65
2026-06-06,Western Province,-2.15,29.35,20.45,0.48,0.65
2026-06-07,Western Province,-2.15,29.35,20.96,0.32,0.64
2026-06-08,Western Province,-2.15,29.35,21.09,0.14,0.64
2026-06-09,Western Province,-2.15,29.35,21.32,0.19,0.64
2026-06-10,Western Province,-2.15,29.35,21.27,0.01,0.64
2026-06-11,Western Province,-2.15,29.35,21.13,0.0,0.64
2026-06-12,Western Province,-2.15,29.35,20.97,0.0,0.63
2026-06-13,Western Province,-2.15,29.35,21.04,0.0,0.63
2026-06-14,Western Province,-2.15,29.35,21.07,0.0,0.63
2026-06-15,Western Province,-2.15,29.35,20.9,0.0,0.63
2026-06-16,Western Province,-2.15,29.35,20.2,0.0,0.63
2026-06-17,Western Province,-2.15,29.35,20.16,0.0,0.62
2026-06-18,Western Province,-2.15,29.35,20.46,0.0,0.62
2026-06-19,Western Province,-2.15,29.35,20.81,0.0,0.62
2026-06-20,Western Province,-2.15,29.35,20.59,0.0,0.62
2026-06-21,Western Province,-2.15,29.35,20.07,0.0,0.62
2026-06-22,Western Province,-2.15,29.35,20.43,0.0,0.61
2026-06-23,Western Province,-2.15,29.35,20.36,0.0,0.61
2026-06-24,Western Province,-2.15,29.35,20.81,0.0,0.61
2026-06-25,Western Province,-2.15,29.35,20.65,0.27,0.61
2026-06-26,Western Province,-2.15,29.35,20.62,0.04,0.61
2026-06-27,Western Province,-2.15,29.35,20.34,0.0,0.61
2026-06-28,Western Province,-2.15,29.35,21.32,0.05,0.6
2026-06-29,Western Province,-2.15,29.35,21.79,0.08,0.6
2026-06-30,Western Province,-2.15,29.35,21.54,0.17,0.6
2026-07-01,Western Province,-2.15,29.35,21.3,1.94,0.6
2026-07-02,Western Province,-2.15,29.35,21.04,1.46,0.6
2026-07-03,Western Province,-2.15,29.35,21.86,0.3,0.6
2026-07-04,Western Province,-2.15,29.35,22.13,0.43,0.6
2026-07-05,Western Province,-2.15,29.35,20.99,0.08,0.6
2026-07-06,Western Province,-2.15,29.35,20.5,0.02,0.59
2026-07-07,Western Province,-2.15,29.35,20.53,0.01,0.59
2026-07-08,Western Province,-2.15,29.35,20.35,0.03,0.59
2026-07-09,Western Province,-2.15,29.35,21.54,0.0,0.59
2026-07-10,Western Province,-2.15,29.35,21.39,0.37,0.59
2026-07-11,Western Province,-2.15,29.35,20.06,3.81,0.59
2026-07-12,Western Province,-2.15,29.35,19.34,13.94,0.6
2026-07-13,Western Province,-2.15,29.35,19.62,1.48,0.6
2026-07-14,Western Province,-2.15,29.35,20.27,0.59,0.6
2026-07-15,Western Province,-2.15,29.35,20.44,0.3,0.6
2026-07-16,Western Province,-2.15,29.35,21.11,0.21,0.6
2026-07-17,Western Province,-2.15,29.35,21.34,0.4,0.59
2026-07-18,Western Province,-2.15,29.35,21.03,0.43,0.59
2026-07-19,Western Province,-2.15,29.35,21.44,0.0,0.59
2026-07-20,Western Province,-2.15,29.35,22.23,0.06,0.59
2026-07-21,Western Province,-2.15,29.35,22.33,0.4,0.59
2026-07-22,Western Province,-2.15,29.35,22.24,0.04,0.59
2026-07-23,Western Province,-2.15,29.35,22.21,0.04,0.59
2026-07-24,Western Province,-2.15,29.35,22.36,0.01,0.58
2026-07-25,Western Province,-2.15,29.35,22.56,0.0,0.58
2026-07-26,Western Province,-2.15,29.35,21.69,0.01,0.58
2026-07-27,Western Province,-2.15,29.35,21.45,0.01,0.58
2026-07-28,Western Province,-2.15,29.35,22.45,0.19,0.58
2026-07-29,Western Province,-2.15,29.35,22.15,0.02,0.58
2026-07-30,Western Province,-2.15,29.35,21.86,0.02,0.57
2026-07-31,Western Province,-2.15,29.35,22.13,0.06,0.57
2026-08-01,Western Province,-2.15,29.35,20.23,0.95,0.63
2026-08-02,Western Province,-2.15,29.35,19.16,1.72,0.63
2026-08-03,Western Province,-2.15,29.35,19.45,0.87,0.63
2026-08-04,Western Province,-2.15,29.35,19.49,0.45,0.63
2026-08-05,Western Province,-2.15,29.35,19.63,0.28,0.63
2026-08-06,Western Province,-2.15,29.35,20.02,0.59,0.62
2026-08-07,Western Province,-2.15,29.35,20.03,0.38,0.62
2026-08-08,Western Province,-2.15,29.35,19.75,0.03,0.62
2026-08-09,Western Province,-2.15,29.35,19.83,0.01,0.62
2026-08-10,Western Province,-2.15,29.35,20.37,0.0,0.61
2026-08-11,Western Province,-2.15,29.35,20.59,0.01,0.61
2026-08-12,Western Province,-2.15,29.35,20.46,0.0,0.61
2026-08-13,Western Province,-2.15,29.35,19.7,0.0,0.61
2026-08-14,Western Province,-2.15,29.35,19.08,0.0,0.6
2026-08-15,Western Province,-2.15,29.35,20.1,0.0,0.6
2026-08-16,Western Province,-2.15,29.35,20.77,0.01,0.6
2026-08-17,Western Province,-2.15,29.35,20.73,0.39,0.59
2026-08-18,Western Province,-2.15,29.35,20.18,0.9,0.59
2026-08-19,Western Province,-2.15,29.35,20.03,0.57,0.59
2026-08-20,Western Province,-2.15,29.35,20.0,0.83,0.59
2026-08-21,Western Province,-2.15,29.35,20.2,0.23,0.59
2026-08-22,Western Province,-2.15,29.35,20.89,0.45,0.59
2026-08-23,Western Province,-2.15,29.35,20.61,0.53,0.58
2026-08-24,Western Province,-2.15,29.35,20.06,2.84,0.58
2026-08-25,Western Province,-2.15,29.35,20.59,0.86,0.58
2026-08-26,Western Province,-2.15,29.35,20.84,0.46,0.58
2026-08-27,Western Province,-2.15,29.35,20.67,0.01,0.58
2026-08-28,Western Province,-2.15,29.35,20.28,0.0,0.57
2026-08-29,Western Province,-2.15,29.35,20.0,0.01,0.57
2026-08-30,Western Province,-2.15,29.35,20.29,0.02,0.57
2026-08-31,Western Province,-2.15,29.35,-999.0,-999.0,-999.0
2026-09-01,Western Province,-2.15,29.35,-999.0,-999.0,-999.0
2026-09-02,Western Province,-2.15,29.35,-999.0,-999.0,-999.0
2020-01-01,Northern Province,-1.65,29.85,18.5,3.79,0.94
2020-01-02,Northern Province,-1.65,29.85,18.6,2.54,0.94
2020-01-03,Northern Province,-1.65,29.85,18.33,1.03,0.94
2020-01-04,Northern Province,-1.65,29.85,18.06,18.08,0.94
2020-01-05,Northern Province,-1.65,29.85,17.59,3.2,0.94
2020-01-06,Northern Province,-1.65,29.85,17.57,1.67,0.94
2020-01-07,Northern Province,-1.65,29.85,17.37,1.04,0.94
2020-01-08,Northern Province,-1.65,29.85,16.22,2.67,0.94
2020-01-09,Northern Province,-1.65,29.85,17.72,2.51,0.93
2020-01-10,Northern Province,-1.65,29.85,16.86,1.55,0.93
2020-01-11,Northern Province,-1.65,29.85,16.75,1.33,0.93
2020-01-12,Northern Province,-1.65,29.85,17.95,2.63,0.93
2020-01-13,Northern Province,-1.65,29.85,17.01,11.87,0.93
2020-01-14,Northern Province,-1.65,29.85,18.13,0.23,0.93
2020-01-15,Northern Province,-1.65,29.85,18.47,0.66,0.93
2020-01-16,Northern Province,-1.65,29.85,19.36,0.25,0.93
2020-01-17,Northern Province,-1.65,29.85,17.79,8.02,0.93
2020-01-18,Northern Province,-1.65,29.85,17.78,2.47,0.93
2020-01-19,Northern Province,-1.65,29.85,17.52,2.66,0.93
2020-01-20,Northern Province,-1.65,29.85,17.38,0.61,0.92
2020-01-21,Northern Province,-1.65,29.85,18.11,0.09,0.92
2020-01-22,Northern Province,-1.65,29.85,18.34,0.14,0.92
2020-01-23,Northern Province,-1.65,29.85,17.93,6.56,0.92
2020-01-24,Northern Province,-1.65,29.85,17.51,8.9,0.92
2020-01-25,Northern Province,-1.65,29.85,18.01,3.16,0.92
2020-01-26,Northern Province,-1.65,29.85,16.96,6.3,0.92
2020-01-27,Northern Province,-1.65,29.85,17.68,6.89,0.92
2020-01-28,Northern Province,-1.65,29.85,17.13,45.02,0.92
2020-01-29,Northern Province,-1.65,29.85,16.45,6.58,0.94
2020-01-30,Northern Province,-1.65,29.85,16.78,7.64,0.94
2020-01-31,Northern Province,-1.65,29.85,16.81,5.85,0.94
2020-02-01,Northern Province,-1.65,29.85,16.04,18.75,0.95
2020-02-02,Northern Province,-1.65,29.85,17.16,7.02,0.95
2020-02-03,Northern Province,-1.65,29.85,18.28,32.13,0.95
2020-02-04,Northern Province,-1.65,29.85,17.6,23.05,0.96
2020-02-05,Northern Province,-1.65,29.85,17.52,8.29,0.96
2020-02-06,Northern Province,-1.65,29.85,16.86,4.16,0.96
2020-02-07,Northern Province,-1.65,29.85,18.26,1.03,0.96
2020-02-08,Northern Province,-1.65,29.85,18.63,0.08,0.96
2020-02-09,Northern Province,-1.65,29.85,18.71,0.0,0.96
2020-02-10,Northern Province,-1.65,29.85,18.86,0.0,0.95
2020-02-11,Northern Province,-1.65,29.85,19.32,0.01,0.95
2020-02-12,Northern Province,-1.65,29.85,19.73,0.09,0.94
2020-02-13,Northern Province,-1.65,29.85,17.57,2.41,0.94
2020-02-14,Northern Province,-1.65,29.85,17.67,1.1,0.94
2020-02-15,Northern Province,-1.65,29.85,18.65,1.12,0.94
2020-02-16,Northern Province,-1.65,29.85,17.95,0.3,0.94
2020-02-17,Northern Province,-1.65,29.85,18.78,0.39,0.93
2020-02-18,Northern Province,-1.65,29.85,18.94,0.59,0.93
2020-02-19,Northern Province,-1.65,29.85,18.17,5.01,0.93
2020-02-20,Northern Province,-1.65,29.85,18.4,4.44,0.93
2020-02-21,Northern Province,-1.65,29.85,18.29,5.67,0.93
2020-02-22,Northern Province,-1.65,29.85,18.95,1.21,0.93
2020-02-23,Northern Province,-1.65,29.85,18.9,0.64,0.93
2020-02-24,Northern Province,-1.65,29.85,18.84,4.6,0.92
2020-02-25,Northern Province,-1.65,29.85,18.95,30.38,0.93
2020-02-26,Northern Province,-1.65,29.85,18.92,12.97,0.94
2020-02-27,Northern Province,-1.65,29.85,17.77,28.83,0.94
2020-02-28,Northern Province,-1.65,29.85,17.53,9.57,0.95
2020-02-29,Northern Province,-1.65,29.85,18.7,11.12,0.95
2020-03-01,Northern Province,-1.65,29.85,19.26,38.87,0.95
2020-03-02,Northern Province,-1.65,29.85,17.73,34.71,0.96
2020-03-03,Northern Province,-1.65,29.85,17.94,1.42,0.97
2020-03-04,Northern Province,-1.65,29.85,18.46,0.54,0.96
2020-03-05,Northern Province,-1.65,29.85,18.87,6.46,0.96
2020-03-06,Northern Province,-1.65,29.85,18.9,7.05,0.96
2020-03-07,Northern Province,-1.65,29.85,18.58,0.8,0.96
2020-03-08,Northern Province,-1.65,29.85,18.99,6.89,0.96
2020-03-09,Northern Province,-1.65,29.85,19.08,19.86,0.96
2020-03-10,Northern Province,-1.65,29.85,18.86,7.34,0.96
2020-03-11,Northern Province,-1.65,29.85,18.42,3.98,0.96
2020-03-12,Northern Province,-1.65,29.85,18.89,2.83,0.96
2020-03-13,Northern Province,-1.65,29.85,17.84,3.99,0.96
2020-03-14,Northern Province,-1.65,29.85,18.4,0.85,0.96
2020-03-15,Northern Province,-1.65,29.85,19.25,9.29,0.96
2020-03-16,Northern Province,-1.65,29.85,19.56,6.21,0.96
2020-03-17,Northern Province,-1.65,29.85,18.83,3.87,0.96
2020-03-18,Northern Province,-1.65,29.85,17.56,6.5,0.96
2020-03-19,Northern Province,-1.65,29.85,17.48,3.04,0.96
2020-03-20,Northern Province,-1.65,29.85,17.83,5.8,0.96
2020-03-21,Northern Province,-1.65,29.85,17.28,18.23,0.96
2020-03-22,Northern Province,-1.65,29.85,17.66,20.19,0.96
2020-03-23,Northern Province,-1.65,29.85,17.45,20.4,0.96
2020-03-24,Northern Province,-1.65,29.85,16.52,5.75,0.97
2020-03-25,Northern Province,-1.65,29.85,17.05,46.16,0.97
2020-03-26,Northern Province,-1.65,29.85,17.69,6.03,0.98
2020-03-27,Northern Province,-1.65,29.85,17.8,32.64,0.98
2020-03-28,Northern Province,-1.65,29.85,17.37,13.52,0.99
2020-03-29,Northern Province,-1.65,29.85,17.64,7.79,0.98
2020-03-30,Northern Province,-1.65,29.85,17.72,2.98,0.98
2020-03-31,Northern Province,-1.65,29.85,17.2,4.33,0.98
2020-04-01,Northern Province,-1.65,29.85,17.55,2.04,0.98
2020-04-02,Northern Province,-1.65,29.85,17.91,6.95,0.98
2020-04-03,Northern Province,-1.65,29.85,18.55,3.37,0.98
2020-04-04,Northern Province,-1.65,29.85,17.63,3.05,0.97
2020-04-05,Northern Province,-1.65,29.85,18.4,3.28,0.97
2020-04-06,Northern Province,-1.65,29.85,18.32,1.56,0.97
2020-04-07,Northern Province,-1.65,29.85,19.18,2.89,0.97
2020-04-08,Northern Province,-1.65,29.85,18.25,1.55,0.97
2020-04-09,Northern Province,-1.65,29.85,17.68,1.98,0.96
2020-04-10,Northern Province,-1.65,29.85,17.3,1.91,0.96
2020-04-11,Northern Province,-1.65,29.85,17.54,1.62,0.96
2020-04-12,Northern Province,-1.65,29.85,18.02,3.07,0.96
2020-04-13,Northern Province,-1.65,29.85,18.45,6.19,0.96
2020-04-14,Northern Province,-1.65,29.85,18.45,5.28,0.96
2020-04-15,Northern Province,-1.65,29.85,18.83,2.48,0.96
2020-04-16,Northern Province,-1.65,29.85,18.6,7.15,0.96
2020-04-17,Northern Province,-1.65,29.85,17.69,19.06,0.96
2020-04-18,Northern Province,-1.65,29.85,17.36,32.16,0.96
2020-04-19,Northern Province,-1.65,29.85,16.52,25.38,0.98
2020-04-20,Northern Province,-1.65,29.85,18.32,27.62,0.98
2020-04-21,Northern Province,-1.65,29.85,17.03,16.01,0.98
2020-04-22,Northern Province,-1.65,29.85,18.05,46.9,0.98
2020-04-23,Northern Province,-1.65,29.85,18.29,9.79,0.99
2020-04-24,Northern Province,-1.65,29.85,18.38,8.92,0.99
2020-04-25,Northern Province,-1.65,29.85,17.75,10.05,0.99
2020-04-26,Northern Province,-1.65,29.85,18.0,5.61,0.99
2020-04-27,Northern Province,-1.65,29.85,16.86,30.85,0.99
2020-04-28,Northern Province,-1.65,29.85,16.33,5.52,0.99
2020-04-29,Northern Province,-1.65,29.85,15.83,15.39,0.99
2020-04-30,Northern Province,-1.65,29.85,16.66,6.77,0.99
2020-05-01,Northern Province,-1.65,29.85,17.37,4.71,0.99
2020-05-02,Northern Province,-1.65,29.85,17.51,17.77,0.99
2020-05-03,Northern Province,-1.65,29.85,17.75,16.32,0.99
2020-05-04,Northern Province,-1.65,29.85,18.07,0.02,0.99
2020-05-05,Northern Province,-1.65,29.85,17.74,5.36,0.98
2020-05-06,Northern Province,-1.65,29.85,17.53,20.69,0.99
2020-05-07,Northern Province,-1.65,29.85,17.72,10.65,0.99
2020-05-08,Northern Province,-1.65,29.85,17.55,6.79,0.98
2020-05-09,Northern Province,-1.65,29.85,17.57,18.78,0.99
2020-05-10,Northern Province,-1.65,29.85,16.36,8.41,0.99
2020-05-11,Northern Province,-1.65,29.85,16.11,6.11,0.98
2020-05-12,Northern Province,-1.65,29.85,16.82,3.69,0.98
2020-05-13,Northern Province,-1.65,29.85,17.71,6.25,0.98
2020-05-14,Northern Province,-1.65,29.85,18.04,11.59,0.98
2020-05-15,Northern Province,-1.65,29.85,18.11,3.15,0.98
2020-05-16,Northern Province,-1.65,29.85,17.48,8.93,0.98
2020-05-17,Northern Province,-1.65,29.85,17.46,8.06,0.98
2020-05-18,Northern Province,-1.65,29.85,17.49,1.37,0.98
2020-05-19,Northern Province,-1.65,29.85,17.01,0.46,0.98
2020-05-20,Northern Province,-1.65,29.85,16.75,4.93,0.98
2020-05-21,Northern Province,-1.65,29.85,17.31,0.48,0.97
2020-05-22,Northern Province,-1.65,29.85,16.89,0.0,0.97
2020-05-23,Northern Province,-1.65,29.85,16.23,0.0,0.97
2020-05-24,Northern Province,-1.65,29.85,16.48,0.0,0.97
2020-05-25,Northern Province,-1.65,29.85,16.68,0.0,0.96
2020-05-26,Northern Province,-1.65,29.85,17.67,0.01,0.96
2020-05-27,Northern Province,-1.65,29.85,17.95,0.07,0.96
2020-05-28,Northern Province,-1.65,29.85,17.84,0.11,0.95
2020-05-29,Northern Province,-1.65,29.85,17.74,0.24,0.95
2020-05-30,Northern Province,-1.65,29.85,17.38,0.28,0.95
2020-05-31,Northern Province,-1.65,29.85,16.84,0.0,0.95
2020-06-01,Northern Province,-1.65,29.85,16.64,0.0,0.94
2020-06-02,Northern Province,-1.65,29.85,16.94,0.0,0.94
2020-06-03,Northern Province,-1.65,29.85,16.94,0.0,0.94
2020-06-04,Northern Province,-1.65,29.85,16.92,0.02,0.94
2020-06-05,Northern Province,-1.65,29.85,15.78,1.1,0.93
2020-06-06,Northern Province,-1.65,29.85,16.72,0.2,0.93
