country,date,province,district,market_name,lat,lon,food_category,commodity_name,unit,price_flag,price_type,currency,price_rwf,price_usd,year,month,quarter,day_of_week,commodity_group,temp_celsius,precipitation_mm,soil_moisture,monthly_avg_temp,temp_anomaly,monthly_avg_precipitation,precip_anomaly,temp_lag_1,precip_lag_1,temp_lag_2,precip_lag_2,temp_lag_3,precip_lag_3,soil_moisture_lag_1,temp_rolling_3mo,precip_rolling_3mo,price_prev_month,price_direction,usd_rwf_rate,usd_rwf_mom_pct,general_cpi,food_cpi,cpi_mom_pct,food_cpi_mom_pct
RWA,2020-10-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,380.0,0.39,2020,10,4,3,Potatoes,18.04,1.06,0.85,18.22,-0.17999999999999972,0.93,0.13,18.28,0.87,17.76,0.72,15.57,0.4,0.86,18.026666666666667,0.8833333333333333,416.67,0,958.6099437366832,0.0153191795335436,130.77539860273006,145.98370689809963,0.0097576699146222,0.0220742482980098
RWA,2020-11-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,266.67,0.27,2020,11,4,6,Potatoes,18.09,31.51,0.92,18.09,0.0,31.51,0.0,18.04,1.06,18.28,0.87,17.76,0.72,0.85,18.136666666666667,11.146666666666668,380.0,0,972.3068237304688,0.0142882723919957,129.60471782556252,146.09491790552735,-0.0089518425458893,0.0007618042437116
RWA,2020-12-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,306.67,0.31,2020,12,4,1,Potatoes,17.63,3.23,0.96,17.63,0.0,3.23,0.0,18.09,31.51,18.04,1.06,18.28,0.87,0.92,17.919999999999998,11.933333333333335,266.67,1,975.0373880137568,0.0028083360279336,128.32876620165277,144.61417864497932,-0.0098449473546717,-0.0101354604374778
RWA,2021-01-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,230.0,0.23,2021,1,1,4,Potatoes,17.26,7.63,0.96,17.865000000000002,-0.6050000000000004,4.145,3.4850000000000003,17.63,3.23,18.09,31.51,18.04,1.06,0.96,17.66,14.123333333333335,306.67,0,970.231892903646,-0.0049285239409128,127.33368740439296,141.33314933042172,-0.0077541367123888,-0.0226881578646058
RWA,2021-03-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,250.0,0.25,2021,3,1,0,Potatoes,17.43,1.49,0.93,18.34,-0.9100000000000001,5.39,-3.8999999999999995,17.26,7.63,17.63,3.23,18.09,31.51,0.96,17.439999999999998,4.116666666666666,230.0,1,969.6489947775136,-0.0059936140470504,127.37657361777116,139.7803800054451,0.0036649496963374,0.0039763458581729
RWA,2021-04-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,275.0,0.28,2021,4,2,3,Potatoes,18.1,5.67,0.96,18.465,-0.36499999999999844,4.075,1.5949999999999998,17.43,1.49,17.26,7.63,17.63,3.23,0.93,17.596666666666668,4.93,250.0,1,971.974354137074,0.0023981454857215,129.1500881701206,143.85495078675865,0.0139233966025129,0.029149804723344
RWA,2021-05-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,300.0,0.3,2021,5,2,5,Potatoes,17.55,8.39,0.96,17.83,-0.2799999999999976,5.7700000000000005,2.62,18.1,5.67,17.43,1.49,17.26,7.63,0.96,17.69333333333333,5.183333333333334,275.0,1,974.9652390252976,0.0030771232548405,129.3579964273314,144.57343751799078,0.0016098189335878,0.0049945221023166
RWA,2021-06-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,285.0,0.28,2021,6,2,1,Potatoes,18.09,1.97,0.9,16.845,1.245000000000001,1.3399999999999999,0.6300000000000001,17.55,8.39,18.1,5.67,17.43,1.49,0.96,17.913333333333338,5.343333333333334,300.0,0,971.906269420277,-0.0031375165827232,128.74000532922452,141.2795484595219,-0.0047773706703476,-0.0227835010014132
RWA,2021-07-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,250.0,0.25,2021,7,3,3,Potatoes,16.14,3.28,0.88,15.855,0.28500000000000014,1.8399999999999999,1.44,18.09,1.97,17.55,8.39,18.1,5.67,0.9,17.26,4.546666666666667,285.0,0,982.4688998135654,0.0108679517003102,128.47629596400816,140.20379793705683,-0.00204838709259,-0.0076143400385603
RWA,2021-08-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,250.0,0.25,2021,8,3,6,Potatoes,16.07,0.4,0.86,16.915,-0.8449999999999989,0.56,-0.16000000000000003,16.14,3.28,18.09,1.97,17.55,8.39,0.88,16.766666666666666,1.8833333333333335,250.0,0,993.0448275479404,0.0107646437830062,128.43822880932805,140.29020540930085,-0.0002962971059717,0.0006162990840148
RWA,2021-09-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,250.0,0.25,2021,9,3,2,Potatoes,18.84,1.7,0.85,18.560000000000002,0.2799999999999976,1.285,0.41500000000000004,16.07,0.4,16.14,3.28,18.09,1.97,0.86,17.016666666666666,1.7933333333333337,250.0,0,988.6634355024858,-0.0044120788144814,128.76422672993615,140.06467050913778,0.002538168920813,-0.001607631120826
RWA,2021-10-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,250.0,0.25,2021,10,4,4,Potatoes,18.4,0.8,0.86,18.22,0.17999999999999972,0.93,-0.13,18.84,1.7,16.07,0.4,16.14,3.28,0.85,17.77,0.9666666666666668,250.0,0,988.2731904529388,-0.0003947198162016,129.54091667025742,142.3810274886195,0.0060318767102158,0.0165377676687612
RWA,2020-05-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,900.0,0.96,2020,5,2,4,Rice,18.11,3.15,0.98,17.83,0.28000000000000114,5.7700000000000005,-2.6200000000000006,18.83,2.48,19.25,9.29,18.65,1.12,0.96,18.73,4.973333333333333,927.78,0,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2020-05-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Rice (local),KG,actual,Retail,RWF,800.0,0.86,2020,5,2,4,Rice,18.11,3.15,0.98,17.83,0.28000000000000114,5.7700000000000005,-2.6200000000000006,18.83,2.48,19.25,9.29,18.65,1.12,0.96,18.73,4.973333333333333,800.0,0,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2020-09-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Rice (local),KG,actual,Retail,RWF,800.0,0.83,2020,9,3,1,Rice,18.28,0.87,0.86,18.560000000000002,-0.28000000000000114,1.285,-0.4149999999999999,17.76,0.72,15.57,0.4,15.6,0.71,0.9,17.203333333333333,0.6633333333333333,800.0,0,944.1463955965908,-0.0061311303261644,129.5116665108248,142.83082382830435,0.0045876377254845,0.0173668987888466
RWA,2020-09-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,800.0,0.83,2020,9,3,1,Rice,18.28,0.87,0.86,18.560000000000002,-0.28000000000000114,1.285,-0.4149999999999999,17.76,0.72,15.57,0.4,15.6,0.71,0.9,17.203333333333333,0.6633333333333333,900.0,0,944.1463955965908,-0.0061311303261644,129.5116665108248,142.83082382830435,0.0045876377254845,0.0173668987888466
RWA,2020-12-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,1000.0,1.02,2020,12,4,1,Rice,17.63,3.23,0.96,17.63,0.0,3.23,0.0,18.09,31.51,18.04,1.06,18.28,0.87,0.92,17.919999999999998,11.933333333333335,800.0,1,975.0373880137568,0.0028083360279336,128.32876620165277,144.61417864497932,-0.0098449473546717,-0.0101354604374778
RWA,2020-05-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Salt,KG,actual,Retail,RWF,400.0,0.43,2020,5,2,4,Salt,18.11,3.15,0.98,17.83,0.28000000000000114,5.7700000000000005,-2.6200000000000006,18.83,2.48,19.25,9.29,18.65,1.12,0.96,18.73,4.973333333333333,458.33,0,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2020-09-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Salt,KG,actual,Retail,RWF,417.5,0.43,2020,9,3,1,Salt,18.28,0.87,0.86,18.560000000000002,-0.28000000000000114,1.285,-0.4149999999999999,17.76,0.72,15.57,0.4,15.6,0.71,0.9,17.203333333333333,0.6633333333333333,400.0,1,944.1463955965908,-0.0061311303261644,129.5116665108248,142.83082382830435,0.0045876377254845,0.0173668987888466
RWA,2020-06-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,425.0,0.45,2020,6,2,0,Sorghum,15.6,0.71,0.95,16.845,-1.2449999999999992,1.3399999999999999,-0.6299999999999999,18.11,3.15,18.83,2.48,19.25,9.29,0.98,17.513333333333332,2.1133333333333333,400.0,1,936.9090909090908,0.0147027980954523,128.91791088457572,140.8015747506587,0.0200240697159777,-0.0141422095235809
RWA,2020-07-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,450.0,0.47,2020,7,3,2,Sorghum,15.57,0.4,0.93,15.855,-0.28500000000000014,1.8399999999999999,-1.44,15.6,0.71,18.11,3.15,18.83,2.48,0.95,16.426666666666666,1.42,425.0,1,942.5710475755776,0.0060432295101253,128.67633644014916,139.93915414760752,-0.0018738625437613,-0.0061250778237275
RWA,2020-08-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,475.0,0.49,2020,8,3,5,Sorghum,17.76,0.72,0.9,16.915,0.8450000000000024,0.56,0.15999999999999992,15.57,0.4,15.6,0.71,18.11,3.15,0.93,16.31,0.61,450.0,1,949.9707903180804,0.0078505941398645,128.92022721288492,140.39263907479332,0.001895381695524,0.0032405864530771
RWA,2020-09-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,475.0,0.49,2020,9,3,1,Sorghum,18.28,0.87,0.86,18.560000000000002,-0.28000000000000114,1.285,-0.4149999999999999,17.76,0.72,15.57,0.4,15.6,0.71,0.9,17.203333333333333,0.6633333333333333,475.0,0,944.1463955965908,-0.0061311303261644,129.5116665108248,142.83082382830435,0.0045876377254845,0.0173668987888466
RWA,2020-10-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,450.0,0.46,2020,10,4,3,Sorghum,18.04,1.06,0.85,18.22,-0.17999999999999972,0.93,0.13,18.28,0.87,17.76,0.72,15.57,0.4,0.86,18.026666666666667,0.8833333333333333,475.0,0,958.6099437366832,0.0153191795335436,130.77539860273006,145.98370689809963,0.0097576699146222,0.0220742482980098
RWA,2020-11-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,400.0,0.41,2020,11,4,6,Sorghum,18.09,31.51,0.92,18.09,0.0,31.51,0.0,18.04,1.06,18.28,0.87,17.76,0.72,0.85,18.136666666666667,11.146666666666668,450.0,0,972.3068237304688,0.0142882723919957,129.60471782556252,146.09491790552735,-0.0089518425458893,0.0007618042437116
RWA,2020-12-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,450.0,0.46,2020,12,4,1,Sorghum,17.63,3.23,0.96,17.63,0.0,3.23,0.0,18.09,31.51,18.04,1.06,18.28,0.87,0.92,17.919999999999998,11.933333333333335,400.0,1,975.0373880137568,0.0028083360279336,128.32876620165277,144.61417864497932,-0.0098449473546717,-0.0101354604374778
RWA,2021-01-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,450.0,0.46,2021,1,1,4,Sorghum,17.26,7.63,0.96,17.865000000000002,-0.6050000000000004,4.145,3.4850000000000003,17.63,3.23,18.09,31.51,18.04,1.06,0.96,17.66,14.123333333333335,450.0,0,970.231892903646,-0.0049285239409128,127.33368740439296,141.33314933042172,-0.0077541367123888,-0.0226881578646058
RWA,2021-03-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,450.0,0.45,2021,3,1,0,Sorghum,17.43,1.49,0.93,18.34,-0.9100000000000001,5.39,-3.8999999999999995,17.26,7.63,17.63,3.23,18.09,31.51,0.96,17.439999999999998,4.116666666666666,450.0,0,969.6489947775136,-0.0059936140470504,127.37657361777116,139.7803800054451,0.0036649496963374,0.0039763458581729
RWA,2021-04-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,450.0,0.45,2021,4,2,3,Sorghum,18.1,5.67,0.96,18.465,-0.36499999999999844,4.075,1.5949999999999998,17.43,1.49,17.26,7.63,17.63,3.23,0.93,17.596666666666668,4.93,450.0,0,971.974354137074,0.0023981454857215,129.1500881701206,143.85495078675865,0.0139233966025129,0.029149804723344
RWA,2021-05-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,450.0,0.45,2021,5,2,5,Sorghum,17.55,8.39,0.96,17.83,-0.2799999999999976,5.7700000000000005,2.62,18.1,5.67,17.43,1.49,17.26,7.63,0.96,17.69333333333333,5.183333333333334,450.0,0,974.9652390252976,0.0030771232548405,129.3579964273314,144.57343751799078,0.0016098189335878,0.0049945221023166
RWA,2021-06-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,450.0,0.45,2021,6,2,1,Sorghum,18.09,1.97,0.9,16.845,1.245000000000001,1.3399999999999999,0.6300000000000001,17.55,8.39,18.1,5.67,17.43,1.49,0.96,17.913333333333338,5.343333333333334,450.0,0,971.906269420277,-0.0031375165827232,128.74000532922452,141.2795484595219,-0.0047773706703476,-0.0227835010014132
RWA,2021-07-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,450.0,0.45,2021,7,3,3,Sorghum,16.14,3.28,0.88,15.855,0.28500000000000014,1.8399999999999999,1.44,18.09,1.97,17.55,8.39,18.1,5.67,0.9,17.26,4.546666666666667,450.0,0,982.4688998135654,0.0108679517003102,128.47629596400816,140.20379793705683,-0.00204838709259,-0.0076143400385603
RWA,2021-08-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,425.0,0.42,2021,8,3,6,Sorghum,16.07,0.4,0.86,16.915,-0.8449999999999989,0.56,-0.16000000000000003,16.14,3.28,18.09,1.97,17.55,8.39,0.88,16.766666666666666,1.8833333333333335,450.0,0,993.0448275479404,0.0107646437830062,128.43822880932805,140.29020540930085,-0.0002962971059717,0.0006162990840148
RWA,2021-09-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,450.0,0.45,2021,9,3,2,Sorghum,18.84,1.7,0.85,18.560000000000002,0.2799999999999976,1.285,0.41500000000000004,16.07,0.4,16.14,3.28,18.09,1.97,0.86,17.016666666666666,1.7933333333333337,425.0,1,988.6634355024858,-0.0044120788144814,128.76422672993615,140.06467050913778,0.002538168920813,-0.001607631120826
RWA,2021-10-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,400.0,0.39,2021,10,4,4,Sorghum,18.4,0.8,0.86,18.22,0.17999999999999972,0.93,-0.13,18.84,1.7,16.07,0.4,16.14,3.28,0.85,17.77,0.9666666666666668,450.0,0,988.2731904529388,-0.0003947198162016,129.54091667025742,142.3810274886195,0.0060318767102158,0.0165377676687612
RWA,2020-05-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,891.67,0.95,2020,5,2,4,Sugar,18.11,3.15,0.98,17.83,0.28000000000000114,5.7700000000000005,-2.6200000000000006,18.83,2.48,19.25,9.29,18.65,1.12,0.96,18.73,4.973333333333333,921.43,0,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2020-06-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,875.0,0.92,2020,6,2,0,Sugar,15.6,0.71,0.95,16.845,-1.2449999999999992,1.3399999999999999,-0.6299999999999999,18.11,3.15,18.83,2.48,19.25,9.29,0.98,17.513333333333332,2.1133333333333333,891.67,0,936.9090909090908,0.0147027980954523,128.91791088457572,140.8015747506587,0.0200240697159777,-0.0141422095235809
RWA,2020-07-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,950.0,1.0,2020,7,3,2,Sugar,15.57,0.4,0.93,15.855,-0.28500000000000014,1.8399999999999999,-1.44,15.6,0.71,18.11,3.15,18.83,2.48,0.95,16.426666666666666,1.42,875.0,1,942.5710475755776,0.0060432295101253,128.67633644014916,139.93915414760752,-0.0018738625437613,-0.0061250778237275
RWA,2020-08-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,980.0,1.02,2020,8,3,5,Sugar,17.76,0.72,0.9,16.915,0.8450000000000024,0.56,0.15999999999999992,15.57,0.4,15.6,0.71,18.11,3.15,0.93,16.31,0.61,950.0,1,949.9707903180804,0.0078505941398645,128.92022721288492,140.39263907479332,0.001895381695524,0.0032405864530771
RWA,2020-09-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,925.0,0.96,2020,9,3,1,Sugar,18.28,0.87,0.86,18.560000000000002,-0.28000000000000114,1.285,-0.4149999999999999,17.76,0.72,15.57,0.4,15.6,0.71,0.9,17.203333333333333,0.6633333333333333,980.0,0,944.1463955965908,-0.0061311303261644,129.5116665108248,142.83082382830435,0.0045876377254845,0.0173668987888466
RWA,2020-10-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,933.33,0.96,2020,10,4,3,Sugar,18.04,1.06,0.85,18.22,-0.17999999999999972,0.93,0.13,18.28,0.87,17.76,0.72,15.57,0.4,0.86,18.026666666666667,0.8833333333333333,925.0,1,958.6099437366832,0.0153191795335436,130.77539860273006,145.98370689809963,0.0097576699146222,0.0220742482980098
RWA,2020-11-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,966.67,0.99,2020,11,4,6,Sugar,18.09,31.51,0.92,18.09,0.0,31.51,0.0,18.04,1.06,18.28,0.87,17.76,0.72,0.85,18.136666666666667,11.146666666666668,933.33,1,972.3068237304688,0.0142882723919957,129.60471782556252,146.09491790552735,-0.0089518425458893,0.0007618042437116
RWA,2020-12-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,950.0,0.96,2020,12,4,1,Sugar,17.63,3.23,0.96,17.63,0.0,3.23,0.0,18.09,31.51,18.04,1.06,18.28,0.87,0.92,17.919999999999998,11.933333333333335,966.67,0,975.0373880137568,0.0028083360279336,128.32876620165277,144.61417864497932,-0.0098449473546717,-0.0101354604374778
RWA,2021-01-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,925.0,0.94,2021,1,1,4,Sugar,17.26,7.63,0.96,17.865000000000002,-0.6050000000000004,4.145,3.4850000000000003,17.63,3.23,18.09,31.51,18.04,1.06,0.96,17.66,14.123333333333335,950.0,0,970.231892903646,-0.0049285239409128,127.33368740439296,141.33314933042172,-0.0077541367123888,-0.0226881578646058
RWA,2021-03-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,875.0,0.88,2021,3,1,0,Sugar,17.43,1.49,0.93,18.34,-0.9100000000000001,5.39,-3.8999999999999995,17.26,7.63,17.63,3.23,18.09,31.51,0.96,17.439999999999998,4.116666666666666,925.0,0,969.6489947775136,-0.0059936140470504,127.37657361777116,139.7803800054451,0.0036649496963374,0.0039763458581729
RWA,2021-04-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,966.67,0.97,2021,4,2,3,Sugar,18.1,5.67,0.96,18.465,-0.36499999999999844,4.075,1.5949999999999998,17.43,1.49,17.26,7.63,17.63,3.23,0.93,17.596666666666668,4.93,875.0,1,971.974354137074,0.0023981454857215,129.1500881701206,143.85495078675865,0.0139233966025129,0.029149804723344
RWA,2021-05-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,966.67,0.97,2021,5,2,5,Sugar,17.55,8.39,0.96,17.83,-0.2799999999999976,5.7700000000000005,2.62,18.1,5.67,17.43,1.49,17.26,7.63,0.96,17.69333333333333,5.183333333333334,966.67,0,974.9652390252976,0.0030771232548405,129.3579964273314,144.57343751799078,0.0016098189335878,0.0049945221023166
RWA,2021-06-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,983.33,0.98,2021,6,2,1,Sugar,18.09,1.97,0.9,16.845,1.245000000000001,1.3399999999999999,0.6300000000000001,17.55,8.39,18.1,5.67,17.43,1.49,0.96,17.913333333333338,5.343333333333334,966.67,1,971.906269420277,-0.0031375165827232,128.74000532922452,141.2795484595219,-0.0047773706703476,-0.0227835010014132
RWA,2021-07-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,983.33,0.98,2021,7,3,3,Sugar,16.14,3.28,0.88,15.855,0.28500000000000014,1.8399999999999999,1.44,18.09,1.97,17.55,8.39,18.1,5.67,0.9,17.26,4.546666666666667,983.33,0,982.4688998135654,0.0108679517003102,128.47629596400816,140.20379793705683,-0.00204838709259,-0.0076143400385603
RWA,2021-08-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,900.0,0.89,2021,8,3,6,Sugar,16.07,0.4,0.86,16.915,-0.8449999999999989,0.56,-0.16000000000000003,16.14,3.28,18.09,1.97,17.55,8.39,0.88,16.766666666666666,1.8833333333333335,983.33,0,993.0448275479404,0.0107646437830062,128.43822880932805,140.29020540930085,-0.0002962971059717,0.0006162990840148
RWA,2021-09-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,950.0,0.94,2021,9,3,2,Sugar,18.84,1.7,0.85,18.560000000000002,0.2799999999999976,1.285,0.41500000000000004,16.07,0.4,16.14,3.28,18.09,1.97,0.86,17.016666666666666,1.7933333333333337,900.0,1,988.6634355024858,-0.0044120788144814,128.76422672993615,140.06467050913778,0.002538168920813,-0.001607631120826
RWA,2021-10-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,900.0,0.89,2021,10,4,4,Sugar,18.4,0.8,0.86,18.22,0.17999999999999972,0.93,-0.13,18.84,1.7,16.07,0.4,16.14,3.28,0.85,17.77,0.9666666666666668,950.0,0,988.2731904529388,-0.0003947198162016,129.54091667025742,142.3810274886195,0.0060318767102158,0.0165377676687612
RWA,2020-05-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,vegetables and fruits,Bananas,KG,actual,Retail,RWF,160.0,0.17,2020,5,2,4,Bananas,18.11,3.15,0.98,17.83,0.28000000000000114,5.7700000000000005,-2.6200000000000006,18.83,2.48,19.25,9.29,18.65,1.12,0.96,18.73,4.973333333333333,200.0,0,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2020-10-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,vegetables and fruits,Bananas,KG,actual,Retail,RWF,200.0,0.21,2020,10,4,3,Bananas,18.04,1.06,0.85,18.22,-0.17999999999999972,0.93,0.13,18.28,0.87,17.76,0.72,15.57,0.4,0.86,18.026666666666667,0.8833333333333333,160.0,1,958.6099437366832,0.0153191795335436,130.77539860273006,145.98370689809963,0.0097576699146222,0.0220742482980098
RWA,2021-03-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,vegetables and fruits,Bananas,KG,actual,Retail,RWF,250.0,0.25,2021,3,1,0,Bananas,17.43,1.49,0.93,18.34,-0.9100000000000001,5.39,-3.8999999999999995,17.26,7.63,17.63,3.23,18.09,31.51,0.96,17.439999999999998,4.116666666666666,200.0,1,969.6489947775136,-0.0059936140470504,127.37657361777116,139.7803800054451,0.0036649496963374,0.0039763458581729
RWA,2020-05-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,540.0,0.58,2020,5,2,4,Beans (dry),18.11,3.15,0.98,17.83,0.28000000000000114,5.7700000000000005,-2.6200000000000006,18.83,2.48,19.25,9.29,18.65,1.12,0.96,18.73,4.973333333333333,650.0,0,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2021-03-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,550.0,0.55,2021,3,1,0,Beans (dry),17.43,1.49,0.93,18.34,-0.9100000000000001,5.39,-3.8999999999999995,17.26,7.63,17.63,3.23,18.09,31.51,0.96,17.439999999999998,4.116666666666666,540.0,1,969.6489947775136,-0.0059936140470504,127.37657361777116,139.7803800054451,0.0036649496963374,0.0039763458581729
RWA,2021-09-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,350.0,0.35,2021,9,3,2,Beans (dry),18.84,1.7,0.85,18.560000000000002,0.2799999999999976,1.285,0.41500000000000004,16.07,0.4,16.14,3.28,18.09,1.97,0.86,17.016666666666666,1.7933333333333337,550.0,0,988.6634355024858,-0.0044120788144814,128.76422672993615,140.06467050913778,0.002538168920813,-0.001607631120826
