country,date,province,district,market_name,lat,lon,food_category,commodity_name,unit,price_flag,price_type,currency,price_rwf,price_usd,year,month,quarter,day_of_week,commodity_group
RWA,2024-07-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,325.0,0.25,2024,7,3,0,Cassava
RWA,2024-07-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,500.0,0.38,2024,7,3,0,Potatoes
RWA,2024-07-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,cereals and tubers,Sorghum,KG,actual,Retail,RWF,600.0,0.46,2024,7,3,0,Sorghum
RWA,2024-07-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,3250.0,2.47,2024,7,3,0,Fish (dry)
RWA,2024-07-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,miscellaneous food,Sugar,KG,actual,Retail,RWF,1400.0,1.06,2024,7,3,0,Sugar
RWA,2024-07-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,vegetables and fruits,Bananas,KG,actual,Retail,RWF,400.0,0.3,2024,7,3,0,Bananas
RWA,2024-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Cassava,KG,actual,Retail,RWF,250.0,0.19,2024,7,3,0,Cassava
RWA,2024-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,600.0,0.46,2024,7,3,0,Cassava flour
RWA,2024-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Potatoes,KG,actual,Retail,RWF,250.0,0.19,2024,7,3,0,Potatoes
RWA,2024-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,475.0,0.36,2024,7,3,0,Potatoes
RWA,2024-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Sorghum,KG,actual,Retail,RWF,816.67,0.62,2024,7,3,0,Sorghum
RWA,2024-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,3500.0,2.66,2024,7,3,0,Fish (dry)
RWA,2024-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,miscellaneous food,Sugar,KG,actual,Retail,RWF,1500.0,1.14,2024,7,3,0,Sugar
RWA,2024-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,vegetables and fruits,Bananas,KG,actual,Retail,RWF,400.0,0.3,2024,7,3,0,Bananas
RWA,2024-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,300.0,0.23,2024,7,3,0,Cabbage
RWA,2024-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,300.0,0.23,2024,7,3,0,Cassava
RWA,2024-07-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,700.0,0.53,2024,7,3,0,Cassava flour
RWA,2024-07-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,Maize flour (imported),KG,actual,Retail,RWF,800.0,0.61,2024,7,3,0,Maize flour
RWA,2024-07-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,Potatoes,KG,actual,Retail,RWF,200.0,0.15,2024,7,3,0,Potatoes
RWA,2024-07-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,600.0,0.46,2024,7,3,0,Potatoes
RWA,2024-07-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,Sorghum,KG,actual,Retail,RWF,575.0,0.44,2024,7,3,0,Sorghum
RWA,2024-07-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,4000.0,3.04,2024,7,3,0,Fish (dry)
RWA,2024-07-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,miscellaneous food,Sugar,KG,actual,Retail,RWF,1466.67,1.11,2024,7,3,0,Sugar
RWA,2024-07-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,vegetables and fruits,Bananas,KG,actual,Retail,RWF,325.0,0.25,2024,7,3,0,Bananas
RWA,2024-07-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,cereals and tubers,Maize,KG,actual,Retail,RWF,425.0,0.32,2024,7,3,0,Maize
RWA,2024-07-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,cereals and tubers,Maize flour,KG,actual,Retail,RWF,700.0,0.53,2024,7,3,0,Maize flour
RWA,2024-07-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,600.0,0.46,2024,7,3,0,Potatoes
RWA,2024-07-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,1400.0,1.06,2024,7,3,0,Rice
RWA,2024-07-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,cereals and tubers,Rice (local),KG,actual,Retail,RWF,1100.0,0.84,2024,7,3,0,Rice
RWA,2024-07-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,1133.33,0.86,2024,7,3,0,Rice
RWA,2024-07-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,cereals and tubers,Sorghum,KG,actual,Retail,RWF,675.0,0.51,2024,7,3,0,Sorghum
RWA,2024-07-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,4250.0,3.23,2024,7,3,0,Fish (dry)
RWA,2024-07-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,miscellaneous food,Salt,KG,actual,Retail,RWF,566.67,0.43,2024,7,3,0,Salt
RWA,2024-07-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,miscellaneous food,Sugar,KG,actual,Retail,RWF,1466.67,1.11,2024,7,3,0,Sugar
RWA,2024-07-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,733.33,0.56,2024,7,3,0,Beans (dry)
RWA,2024-07-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,700.0,0.53,2024,7,3,0,Cassava flour
RWA,2024-07-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,cereals and tubers,Maize flour (imported),KG,actual,Retail,RWF,850.0,0.65,2024,7,3,0,Maize flour
RWA,2024-07-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,600.0,0.46,2024,7,3,0,Potatoes
RWA,2024-07-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,1200.0,0.91,2024,7,3,0,Rice
RWA,2024-07-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,cereals and tubers,Sorghum,KG,actual,Retail,RWF,650.0,0.49,2024,7,3,0,Sorghum
RWA,2024-07-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,4166.67,3.16,2024,7,3,0,Fish (dry)
RWA,2024-07-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,miscellaneous food,Sugar,KG,actual,Retail,RWF,1433.33,1.09,2024,7,3,0,Sugar
RWA,2024-07-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,vegetables and fruits,Bananas,KG,actual,Retail,RWF,300.0,0.23,2024,7,3,0,Bananas
RWA,2024-07-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.48,29.52,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,750.0,0.57,2024,7,3,0,Cassava flour
RWA,2024-07-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.48,29.52,cereals and tubers,Potatoes,KG,actual,Retail,RWF,175.0,0.13,2024,7,3,0,Potatoes
RWA,2024-07-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.48,29.52,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,600.0,0.46,2024,7,3,0,Potatoes
RWA,2024-07-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.48,29.52,cereals and tubers,Sorghum,KG,actual,Retail,RWF,700.0,0.53,2024,7,3,0,Sorghum
RWA,2024-07-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.48,29.52,miscellaneous food,Sugar,KG,actual,Retail,RWF,1522.22,1.16,2024,7,3,0,Sugar
RWA,2024-07-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.48,29.52,vegetables and fruits,Bananas,KG,actual,Retail,RWF,375.0,0.28,2024,7,3,0,Bananas
RWA,2024-07-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.48,29.52,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,300.0,0.23,2024,7,3,0,Cabbage
RWA,2024-07-15,Western Province,Karongi,Karongi,-2.07,29.35,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,900.0,0.68,2024,7,3,0,Cassava flour
RWA,2024-07-15,Western Province,Karongi,Karongi,-2.07,29.35,cereals and tubers,Maize flour (imported),KG,actual,Retail,RWF,950.0,0.72,2024,7,3,0,Maize flour
RWA,2024-07-15,Western Province,Karongi,Karongi,-2.07,29.35,cereals and tubers,Potatoes,KG,actual,Retail,RWF,350.0,0.27,2024,7,3,0,Potatoes
RWA,2024-07-15,Western Province,Karongi,Karongi,-2.07,29.35,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,650.0,0.49,2024,7,3,0,Potatoes
RWA,2024-07-15,Western Province,Karongi,Karongi,-2.07,29.35,cereals and tubers,Sorghum,KG,actual,Retail,RWF,800.0,0.61,2024,7,3,0,Sorghum
RWA,2024-07-15,Western Province,Karongi,Karongi,-2.07,29.35,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,4900.0,3.72,2024,7,3,0,Fish (dry)
RWA,2024-07-15,Western Province,Karongi,Karongi,-2.07,29.35,"meat, fish and eggs",Meat (beef),KG,actual,Retail,RWF,4500.0,3.42,2024,7,3,0,Meat (beef)
RWA,2024-07-15,Western Province,Karongi,Karongi,-2.07,29.35,miscellaneous food,Sugar,KG,actual,Retail,RWF,1533.33,1.16,2024,7,3,0,Sugar
RWA,2024-07-15,Western Province,Karongi,Karongi,-2.07,29.35,vegetables and fruits,Bananas,KG,actual,Retail,RWF,300.0,0.23,2024,7,3,0,Bananas
RWA,2024-07-15,Western Province,Karongi,Kivuruga,-2.16,29.39,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,1000.0,0.76,2024,7,3,0,Cassava flour
RWA,2024-07-15,Western Province,Karongi,Kivuruga,-2.16,29.39,cereals and tubers,Maize flour (imported),KG,actual,Retail,RWF,900.0,0.68,2024,7,3,0,Maize flour
RWA,2024-07-15,Western Province,Karongi,Kivuruga,-2.16,29.39,cereals and tubers,Potatoes,KG,actual,Retail,RWF,300.0,0.23,2024,7,3,0,Potatoes
RWA,2024-07-15,Western Province,Karongi,Kivuruga,-2.16,29.39,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,450.0,0.34,2024,7,3,0,Potatoes
RWA,2024-07-15,Western Province,Karongi,Kivuruga,-2.16,29.39,cereals and tubers,Sorghum,KG,actual,Retail,RWF,655.0,0.5,2024,7,3,0,Sorghum
RWA,2024-07-15,Western Province,Karongi,Kivuruga,-2.16,29.39,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,3500.0,2.66,2024,7,3,0,Fish (dry)
RWA,2024-07-15,Western Province,Karongi,Kivuruga,-2.16,29.39,miscellaneous food,Sugar,KG,actual,Retail,RWF,1500.0,1.14,2024,7,3,0,Sugar
RWA,2024-07-15,Western Province,Karongi,Kivuruga,-2.16,29.39,vegetables and fruits,Bananas,KG,actual,Retail,RWF,300.0,0.23,2024,7,3,0,Bananas
RWA,2024-07-15,Western Province,Karongi,Mubuga,-2.14,29.31,cereals and tubers,Cassava,KG,actual,Retail,RWF,300.0,0.23,2024,7,3,0,Cassava
RWA,2024-07-15,Western Province,Karongi,Mubuga,-2.14,29.31,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,600.0,0.46,2024,7,3,0,Cassava flour
RWA,2024-07-15,Western Province,Karongi,Mubuga,-2.14,29.31,cereals and tubers,Maize flour (imported),KG,actual,Retail,RWF,1000.0,0.76,2024,7,3,0,Maize flour
RWA,2024-07-15,Western Province,Karongi,Mubuga,-2.14,29.31,cereals and tubers,Potatoes,KG,actual,Retail,RWF,300.0,0.23,2024,7,3,0,Potatoes
RWA,2024-07-15,Western Province,Karongi,Mubuga,-2.14,29.31,cereals and tubers,Sorghum,KG,actual,Retail,RWF,616.67,0.47,2024,7,3,0,Sorghum
RWA,2024-07-15,Western Province,Karongi,Mubuga,-2.14,29.31,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,4333.33,3.29,2024,7,3,0,Fish (dry)
RWA,2024-07-15,Western Province,Karongi,Mubuga,-2.14,29.31,miscellaneous food,Sugar,KG,actual,Retail,RWF,1400.0,1.06,2024,7,3,0,Sugar
RWA,2024-07-15,Western Province,Karongi,Mubuga,-2.14,29.31,vegetables and fruits,Bananas,KG,actual,Retail,RWF,300.0,0.23,2024,7,3,0,Bananas
RWA,2024-08-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,cereals and tubers,Cassava,KG,actual,Retail,RWF,450.0,0.34,2024,8,3,3,Cassava
RWA,2024-08-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,800.0,0.61,2024,8,3,3,Cassava flour
RWA,2024-08-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,cereals and tubers,Potatoes,KG,actual,Retail,RWF,200.0,0.15,2024,8,3,3,Potatoes
RWA,2024-08-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,550.0,0.42,2024,8,3,3,Potatoes
RWA,2024-08-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,cereals and tubers,Sorghum,KG,actual,Retail,RWF,650.0,0.49,2024,8,3,3,Sorghum
RWA,2024-08-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,4000.0,3.03,2024,8,3,3,Fish (dry)
RWA,2024-08-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,miscellaneous food,Sugar,KG,actual,Retail,RWF,1500.0,1.14,2024,8,3,3,Sugar
RWA,2024-08-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,vegetables and fruits,Bananas,KG,actual,Retail,RWF,250.0,0.19,2024,8,3,3,Bananas
RWA,2024-08-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,200.0,0.15,2024,8,3,3,Cabbage
RWA,2024-08-15,Eastern Province,Gatsibo,Bubare,-1.6,30.25,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,600.0,0.46,2024,8,3,3,Cassava
RWA,2024-08-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,cereals and tubers,Cassava,KG,actual,Retail,RWF,375.0,0.28,2024,8,3,3,Cassava
RWA,2024-08-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,800.0,0.61,2024,8,3,3,Cassava flour
RWA,2024-08-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,cereals and tubers,Potatoes,KG,actual,Retail,RWF,200.0,0.15,2024,8,3,3,Potatoes
RWA,2024-08-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,550.0,0.42,2024,8,3,3,Potatoes
RWA,2024-08-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,cereals and tubers,Sorghum,KG,actual,Retail,RWF,650.0,0.49,2024,8,3,3,Sorghum
RWA,2024-08-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,4000.0,3.03,2024,8,3,3,Fish (dry)
RWA,2024-08-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,"meat, fish and eggs",Meat (beef),KG,actual,Retail,RWF,4000.0,3.03,2024,8,3,3,Meat (beef)
RWA,2024-08-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,miscellaneous food,Sugar,KG,actual,Retail,RWF,1500.0,1.14,2024,8,3,3,Sugar
RWA,2024-08-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,vegetables and fruits,Bananas,KG,actual,Retail,RWF,250.0,0.19,2024,8,3,3,Bananas
RWA,2024-08-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,200.0,0.15,2024,8,3,3,Cabbage
RWA,2024-08-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,600.0,0.46,2024,8,3,3,Cassava
RWA,2024-08-15,Eastern Province,Gatsibo,Ntungaruze,-1.6,30.27,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,800.0,0.61,2024,8,3,3,Cassava flour
RWA,2024-08-15,Eastern Province,Gatsibo,Ntungaruze,-1.6,30.27,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,475.0,0.36,2024,8,3,3,Potatoes
RWA,2024-08-15,Eastern Province,Gatsibo,Ntungaruze,-1.6,30.27,cereals and tubers,Sorghum,KG,actual,Retail,RWF,700.0,0.53,2024,8,3,3,Sorghum
RWA,2024-08-15,Eastern Province,Gatsibo,Ntungaruze,-1.6,30.27,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,3900.0,2.96,2024,8,3,3,Fish (dry)
RWA,2024-08-15,Eastern Province,Gatsibo,Ntungaruze,-1.6,30.27,"meat, fish and eggs",Meat (beef),KG,actual,Retail,RWF,4000.0,3.03,2024,8,3,3,Meat (beef)
RWA,2024-08-15,Eastern Province,Gatsibo,Ntungaruze,-1.6,30.27,miscellaneous food,Sugar,KG,actual,Retail,RWF,1500.0,1.14,2024,8,3,3,Sugar
RWA,2024-08-15,Eastern Province,Gatsibo,Ntungaruze,-1.6,30.27,vegetables and fruits,Bananas,KG,actual,Retail,RWF,300.0,0.23,2024,8,3,3,Bananas
RWA,2024-08-15,Eastern Province,Gatsibo,Ntungaruze,-1.6,30.27,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,300.0,0.23,2024,8,3,3,Cabbage
RWA,2024-08-15,Eastern Province,Gatsibo,Ntungaruze,-1.6,30.27,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,500.0,0.38,2024,8,3,3,Cassava
RWA,2024-08-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.6,30.26,cereals and tubers,Cassava,KG,actual,Retail,RWF,400.0,0.3,2024,8,3,3,Cassava
RWA,2024-08-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.6,30.26,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,866.67,0.66,2024,8,3,3,Cassava flour
RWA,2024-08-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.6,30.26,cereals and tubers,Potatoes,KG,actual,Retail,RWF,225.0,0.17,2024,8,3,3,Potatoes
RWA,2024-08-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.6,30.26,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,590.0,0.45,2024,8,3,3,Potatoes
RWA,2024-08-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.6,30.26,cereals and tubers,Sorghum,KG,actual,Retail,RWF,507.5,0.38,2024,8,3,3,Sorghum
RWA,2024-08-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.6,30.26,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,3960.0,3.0,2024,8,3,3,Fish (dry)
RWA,2024-08-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.6,30.26,miscellaneous food,Sugar,KG,actual,Retail,RWF,1500.0,1.14,2024,8,3,3,Sugar
RWA,2024-08-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.6,30.26,vegetables and fruits,Bananas,KG,actual,Retail,RWF,260.0,0.2,2024,8,3,3,Bananas
RWA,2024-08-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.6,30.26,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,220.0,0.17,2024,8,3,3,Cabbage
RWA,2024-08-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.6,30.26,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,620.0,0.47,2024,8,3,3,Cassava
RWA,2024-08-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,cereals and tubers,Cassava,KG,actual,Retail,RWF,300.0,0.23,2024,8,3,3,Cassava
RWA,2024-08-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,700.0,0.53,2024,8,3,3,Cassava flour
RWA,2024-08-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,cereals and tubers,Maize flour (imported),KG,actual,Retail,RWF,1000.0,0.76,2024,8,3,3,Maize flour
RWA,2024-08-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,cereals and tubers,Potatoes,KG,actual,Retail,RWF,300.0,0.23,2024,8,3,3,Potatoes
RWA,2024-08-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,450.0,0.34,2024,8,3,3,Potatoes
RWA,2024-08-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,cereals and tubers,Sorghum,KG,actual,Retail,RWF,600.0,0.46,2024,8,3,3,Sorghum
RWA,2024-08-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,4500.0,3.41,2024,8,3,3,Fish (dry)
RWA,2024-08-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,miscellaneous food,Sugar,KG,actual,Retail,RWF,1450.0,1.1,2024,8,3,3,Sugar
RWA,2024-08-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,vegetables and fruits,Bananas,KG,actual,Retail,RWF,200.0,0.15,2024,8,3,3,Bananas
RWA,2024-08-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,300.0,0.23,2024,8,3,3,Cabbage
RWA,2024-08-15,Eastern Province,Kirehe,Kabeza,-2.31,30.83,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,200.0,0.15,2024,8,3,3,Cassava
RWA,2024-08-15,Eastern Province,Kirehe,Kigufi,-2.24,30.8,cereals and tubers,Cassava,KG,actual,Retail,RWF,250.0,0.19,2024,8,3,3,Cassava
RWA,2024-08-15,Eastern Province,Kirehe,Kigufi,-2.24,30.8,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,500.0,0.38,2024,8,3,3,Cassava flour
RWA,2024-08-15,Eastern Province,Kirehe,Kigufi,-2.24,30.8,cereals and tubers,Maize,KG,actual,Retail,RWF,340.0,0.26,2024,8,3,3,Maize
RWA,2024-08-15,Eastern Province,Kirehe,Kigufi,-2.24,30.8,cereals and tubers,Maize flour,KG,actual,Retail,RWF,800.0,0.61,2024,8,3,3,Maize flour
RWA,2024-08-15,Eastern Province,Kirehe,Kigufi,-2.24,30.8,cereals and tubers,Potatoes,KG,actual,Retail,RWF,200.0,0.15,2024,8,3,3,Potatoes
RWA,2024-08-15,Eastern Province,Kirehe,Kigufi,-2.24,30.8,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,600.0,0.46,2024,8,3,3,Potatoes
RWA,2024-08-15,Eastern Province,Kirehe,Kigufi,-2.24,30.8,cereals and tubers,Rice (local),KG,actual,Retail,RWF,1000.0,0.76,2024,8,3,3,Rice
RWA,2024-08-15,Eastern Province,Kirehe,Kigufi,-2.24,30.8,cereals and tubers,Sorghum,KG,actual,Retail,RWF,540.0,0.41,2024,8,3,3,Sorghum
RWA,2024-08-15,Eastern Province,Kirehe,Kigufi,-2.24,30.8,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,4800.0,3.64,2024,8,3,3,Fish (dry)
RWA,2024-08-15,Eastern Province,Kirehe,Kigufi,-2.24,30.8,"meat, fish and eggs",Meat (beef),KG,actual,Retail,RWF,4000.0,3.03,2024,8,3,3,Meat (beef)
RWA,2024-08-15,Eastern Province,Kirehe,Kigufi,-2.24,30.8,miscellaneous food,Salt,KG,actual,Retail,RWF,600.0,0.46,2024,8,3,3,Salt
RWA,2024-08-15,Eastern Province,Kirehe,Kigufi,-2.24,30.8,miscellaneous food,Sugar,KG,actual,Retail,RWF,1500.0,1.14,2024,8,3,3,Sugar
RWA,2024-08-15,Eastern Province,Kirehe,Kigufi,-2.24,30.8,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,750.0,0.57,2024,8,3,3,Beans (dry)
RWA,2024-08-15,Eastern Province,Kirehe,Kigufi,-2.24,30.8,vegetables and fruits,Bananas,KG,actual,Retail,RWF,200.0,0.15,2024,8,3,3,Bananas
RWA,2024-08-15,Eastern Province,Kirehe,Kigufi,-2.24,30.8,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,250.0,0.19,2024,8,3,3,Cabbage
RWA,2024-08-15,Eastern Province,Kirehe,Kiyanzi,-2.35,30.76,cereals and tubers,Cassava,KG,actual,Retail,RWF,250.0,0.19,2024,8,3,3,Cassava
RWA,2024-08-15,Eastern Province,Kirehe,Kiyanzi,-2.35,30.76,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,800.0,0.61,2024,8,3,3,Cassava flour
RWA,2024-08-15,Eastern Province,Kirehe,Kiyanzi,-2.35,30.76,cereals and tubers,Maize flour (imported),KG,actual,Retail,RWF,1000.0,0.76,2024,8,3,3,Maize flour
RWA,2024-08-15,Eastern Province,Kirehe,Kiyanzi,-2.35,30.76,cereals and tubers,Potatoes,KG,actual,Retail,RWF,200.0,0.15,2024,8,3,3,Potatoes
RWA,2024-08-15,Eastern Province,Kirehe,Kiyanzi,-2.35,30.76,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,700.0,0.53,2024,8,3,3,Potatoes
RWA,2024-08-15,Eastern Province,Kirehe,Kiyanzi,-2.35,30.76,cereals and tubers,Sorghum,KG,actual,Retail,RWF,550.0,0.42,2024,8,3,3,Sorghum
RWA,2024-08-15,Eastern Province,Kirehe,Kiyanzi,-2.35,30.76,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,4400.0,3.34,2024,8,3,3,Fish (dry)
RWA,2024-08-15,Eastern Province,Kirehe,Kiyanzi,-2.35,30.76,miscellaneous food,Sugar,KG,actual,Retail,RWF,1450.0,1.1,2024,8,3,3,Sugar
RWA,2024-08-15,Eastern Province,Kirehe,Kiyanzi,-2.35,30.76,vegetables and fruits,Bananas,KG,actual,Retail,RWF,200.0,0.15,2024,8,3,3,Bananas
